year,country,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,aid_type_di_name,x_transaction_value_usd_m_Sum,purpose_name,Reporting Organisation Narrative
2021.0,UK,13020,130.0,10,Government,UG,Uganda,10.0,,0.0007396928000000001,Reproductive health care,UK
2021.0,UK,13020,130.0,10,Government,ZW,Zimbabwe,10.0,,0.5969490246720001,Reproductive health care,UK
2021.0,UK,13030,130.0,10,Government,298,"Africa, regional",10.0,,79.1689282912,Family planning,UK
2021.0,UK,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,49.10359431436799,Family planning,UK
2021.0,UK,13030,130.0,10,Government,BD,Bangladesh,10.0,,2.9607571639360004,Family planning,UK
2021.0,UK,13030,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,1.8488039792639999,Family planning,UK
2021.0,UK,13030,130.0,10,Government,ET,Ethiopia,10.0,,5.915752120960001,Family planning,UK
2021.0,UK,13030,130.0,10,Government,IQ,Iraq,10.0,,1.4032849063200001,Family planning,UK
2021.0,UK,13030,130.0,10,Government,KE,Kenya,10.0,,3.423974777520001,Family planning,UK
2021.0,UK,13030,130.0,10,Government,MW,Malawi,10.0,,3.2151362108800003,Family planning,UK
2021.0,UK,13030,130.0,10,Government,MZ,Mozambique,10.0,,2.9836012412800006,Family planning,UK
2021.0,UK,13030,130.0,10,Government,NG,Nigeria,10.0,,2.88915574904,Family planning,UK
2021.0,UK,13030,130.0,10,Government,NP,Nepal,10.0,,1.0460255889599999,Family planning,UK
2021.0,UK,13030,130.0,10,Government,PK,Pakistan,10.0,,14.719303308160002,Family planning,UK
2021.0,UK,13030,130.0,10,Government,SO,Somalia,10.0,,2.1298606031999996,Family planning,UK
2021.0,UK,13030,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,1.5091401599999998,Family planning,UK
2021.0,UK,13030,130.0,10,Government,UG,Uganda,10.0,,0.006583265920000001,Family planning,UK
2021.0,UK,13030,130.0,10,Government,ZW,Zimbabwe,10.0,,0.176873785088,Family planning,UK
2021.0,UNICEF,13020,130.0,40,Multilateral,AF,Afghanistan,10.0,,23.041539228000012,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,AM,Armenia,10.0,,0.3359527849999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,AO,Angola,10.0,,0.04763199400000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,AR,Argentina,10.0,,0.125311578,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,AZ,Azerbaijan,10.0,,0.3477204999999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BA,Bosnia and Herzegovina,10.0,,2.513702940000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BD,Bangladesh,10.0,,4.072184634000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BF,Burkina Faso,10.0,,1.8471441870000005,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BG,Bulgaria,10.0,,0.04952352999999998,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BI,Burundi,10.0,,0.8427420339999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BJ,Benin,10.0,,0.09619523700000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BO,Bolivia (Plurinational State of),10.0,,1.7153594859999992,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BR,Brazil,10.0,,0.2630813979999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BT,Bhutan,10.0,,0.11180995599999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BY,Belarus,10.0,,0.000863098,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,BZ,Belize,10.0,,0.152231991,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CD,Congo (the Democratic Republic of the),10.0,,2.4602913529999983,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CF,Central African Republic (the),10.0,,0.34412699100000005,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CG,Congo (the),10.0,,0.24999241,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CI,Côte d'Ivoire,10.0,,1.519068687999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CM,Cameroon,10.0,,0.744991492,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CN,China,10.0,,0.4120852240000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CO,Colombia,10.0,,0.120930964,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,CU,Cuba,10.0,,0.018871842999999982,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,DJ,Djibouti,10.0,,0.131778666,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,DO,Dominican Republic (the),10.0,,0.155015968,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,DZ,Algeria,10.0,,0.129539473,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,EC,Ecuador,10.0,,0.006717564,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,EG,Egypt,10.0,,0.468076919,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ET,Ethiopia,10.0,,5.650366373,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,FJ,Fiji,10.0,,1.1369923749999988,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GA,Gabon,10.0,,0.011048469,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GE,Georgia,10.0,,0.525429191,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GH,Ghana,10.0,,1.4911038159999992,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GM,Gambia (the),10.0,,0.00215696,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GN,Guinea,10.0,,2.369062148999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GQ,Equatorial Guinea,10.0,,0.0007169450000000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GT,Guatemala,10.0,,0.051848616,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,GW,Guinea-Bissau,10.0,,0.10477597500000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,HN,Honduras,10.0,,0.10271931200000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,HR,Croatia,10.0,,0.17151840000000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,HT,Haiti,10.0,,1.2609719229999994,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ID,Indonesia,10.0,,1.4681561559999996,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,IN,India,10.0,,51.47952269600001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,IQ,Iraq,10.0,,0.8101223899999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,IR,Iran (Islamic Republic of),10.0,,0.21896410900000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,JM,Jamaica,10.0,,0.021031044000000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,JO,Jordan,10.0,,1.3523986799999992,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KE,Kenya,10.0,,2.0586685140000016,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KG,Kyrgyzstan,10.0,,0.4974014839999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KH,Cambodia,10.0,,1.153382464,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KM,Comoros (the),10.0,,0.183181822,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KP,Korea (the Democratic People's Republic of),10.0,,0.03016,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,KZ,Kazakhstan,10.0,,0.38183496,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LA,Lao People's Democratic Republic (the),10.0,,0.513191952,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LB,Lebanon,10.0,,0.14604813200000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LK,Sri Lanka,10.0,,0.14506335400000006,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LR,Liberia,10.0,,1.2114058220000004,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LS,Lesotho,10.0,,0.10702290700000004,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,LY,Libya,10.0,,2.752971988,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MA,Morocco,10.0,,0.18165084,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MD,Moldova (the Republic of),10.0,,0.143648362,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MG,Madagascar,10.0,,0.5857323649999996,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MK,North Macedonia,10.0,,0.17863188900000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ML,Mali,10.0,,3.7138986439999995,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MM,Myanmar,10.0,,1.422131923000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MN,Mongolia,10.0,,0.82197684,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MR,Mauritania,10.0,,0.9965584150000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MV,Maldives,10.0,,0.005190320999999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MW,Malawi,10.0,,1.0743939899999992,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MX,Mexico,10.0,,0.08455832799999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,MZ,Mozambique,10.0,,2.0223861839999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,NE,Niger (the),10.0,,1.3973530040000004,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,NG,Nigeria,10.0,,1.2082219620000008,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,NI,Nicaragua,10.0,,0.646444755,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,NP,Nepal,10.0,,0.34002430400000005,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,PG,Papua New Guinea,10.0,,0.7812118329999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,PH,Philippines (the),10.0,,1.3043685089999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,PK,Pakistan,10.0,,6.200993099999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,PS,"Palestine, State of",10.0,,2.881233224999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,PY,Paraguay,10.0,,0.10215213199999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,RS,Serbia,10.0,,0.39760510700000007,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,RW,Rwanda,10.0,,1.008166829,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SA,Saudi Arabia,10.0,,0.032710416000000006,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SD,Sudan (the),10.0,,6.550810809,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SL,Sierra Leone,10.0,,2.767643052,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SN,Senegal,10.0,,0.527487564,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SO,Somalia,10.0,,9.067407824999993,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SS,South Sudan,10.0,,0.16122610199999998,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ST,Sao Tome and Principe,10.0,,0.06926294000000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SV,El Salvador,10.0,,0.30290883599999996,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SY,Syrian Arab Republic,10.0,,2.3174603030000007,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,SZ,Eswatini,10.0,,0.3019981149999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TD,Chad,10.0,,0.32085908899999976,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TG,Togo,10.0,,0.13788288599999993,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TH,Thailand,10.0,,0.148441172,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TJ,Tajikistan,10.0,,0.24975981,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TL,Timor-Leste,10.0,,0.15448112099999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TM,Turkmenistan,10.0,,0.236995497,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TN,Tunisia,10.0,,0.7057156959999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,TZ,"Tanzania, United Republic of",10.0,,2.7146440280000004,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,UA,Ukraine,10.0,,1.0313364059999999,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,UG,Uganda,10.0,,3.575634279000001,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,UY,Uruguay,10.0,,0.06590638999999998,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,UZ,Uzbekistan,10.0,,1.0510162260000004,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,VE,Venezuela (Bolivarian Republic of),10.0,,2.341000898,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,VN,Viet Nam,10.0,,0.011175757999999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,XK,Kosovo,10.0,,0.8334427109999998,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,YE,Yemen,10.0,,28.477344908000003,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ZA,South Africa,10.0,,0.228456998,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ZM,Zambia,10.0,,1.4677340079999992,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,ZW,Zimbabwe,10.0,,7.387797645999997,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,,Namibia,10.0,,0.24145696900000002,Reproductive health care,UNICEF
2021.0,UNICEF,13020,130.0,40,Multilateral,,,10.0,,6.324114614,Reproductive health care,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,AF,Afghanistan,10.0,,0.00204196,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,CI,Côte d'Ivoire,10.0,,0.014121782000000008,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,CO,Colombia,10.0,,0.016171001,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,DO,Dominican Republic (the),10.0,,0.0,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,EC,Ecuador,10.0,,0.013592175,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,GT,Guatemala,10.0,,0.018565844,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,IN,India,10.0,,0.0,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,NP,Nepal,10.0,,0.011658014999999997,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,PE,Peru,10.0,,0.10448971199999996,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,ST,Sao Tome and Principe,10.0,,0.0005740160000000001,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,UG,Uganda,10.0,,0.06144241600000001,Family planning,UNICEF
2021.0,UNICEF,13030,130.0,40,Multilateral,,,10.0,,0.010636937999999999,Family planning,UNICEF
2021.0,US,13020,130.0,10,Government,289,"South of Sahara, regional",10.0,,11.72967907,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,298,"Africa, regional",10.0,,5.6658360299999995,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,498,"America, regional",10.0,,0.26230902,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,798,"Asia, regional",10.0,,1.5755294600000003,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,998,"Developing countries, unspecified",10.0,,73.38157983000005,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,AF,Afghanistan,10.0,,18.613481760000006,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,BD,Bangladesh,10.0,,16.48154009,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,BF,Burkina Faso,10.0,,1.4383644999999996,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,BI,Burundi,10.0,,3.77655064,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,BJ,Benin,10.0,,3.4649214999999995,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,54.16903892000001,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,CI,Côte d'Ivoire,10.0,,0.6797980600000001,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,CO,Colombia,10.0,,5.0,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,ET,Ethiopia,10.0,,27.879067940000002,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,GH,Ghana,10.0,,3.34046243,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,GN,Guinea,10.0,,0.69501086,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,GT,Guatemala,10.0,,1.7761326700000002,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,HT,Haiti,10.0,,17.71352879,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,ID,Indonesia,10.0,,13.36722366,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,IN,India,10.0,,5.70252184,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,JO,Jordan,10.0,,6.519662149999998,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,KE,Kenya,10.0,,6.762039949999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,KH,Cambodia,10.0,,2.170919,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,LA,Lao People's Democratic Republic (the),10.0,,0.15837352,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,LR,Liberia,10.0,,7.430516760000001,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,MG,Madagascar,10.0,,15.92585023,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,ML,Mali,10.0,,14.381259049999995,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,MM,Myanmar,10.0,,6.012172869999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,MW,Malawi,10.0,,11.3209364,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,MZ,Mozambique,10.0,,24.00256239,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,NE,Niger (the),10.0,,1.33794689,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,NG,Nigeria,10.0,,35.301228980000005,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,NP,Nepal,10.0,,11.383120439999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,PH,Philippines (the),10.0,,1.35436105,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,PK,Pakistan,10.0,,1.135952,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,RW,Rwanda,10.0,,6.746896779999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,SD,Sudan (the),10.0,,0.03273894,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,SL,Sierra Leone,10.0,,0.13206502,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,SN,Senegal,10.0,,4.87553591,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,SS,South Sudan,10.0,,12.525871279999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,TJ,Tajikistan,10.0,,0.8036193999999999,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,TL,Timor-Leste,10.0,,0.20734298,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,14.71673302,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,UA,Ukraine,10.0,,-0.02826259,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,UG,Uganda,10.0,,16.149846730000004,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,VE,Venezuela (Bolivarian Republic of),10.0,,5.4,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,YE,Yemen,10.0,,3.46020677,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,ZM,Zambia,10.0,,7.84907035,Reproductive health care,US
2021.0,US,13020,130.0,10,Government,ZW,Zimbabwe,10.0,,1.90982228,Reproductive health care,US
2021.0,US,13030,130.0,10,Government,289,"South of Sahara, regional",10.0,,10.60983774,Family planning,US
2021.0,US,13030,130.0,10,Government,298,"Africa, regional",10.0,,2.5195746800000007,Family planning,US
2021.0,US,13030,130.0,10,Government,498,"America, regional",10.0,,0.93513377,Family planning,US
2021.0,US,13030,130.0,10,Government,798,"Asia, regional",10.0,,1.30557358,Family planning,US
2021.0,US,13030,130.0,10,Government,998,"Developing countries, unspecified",10.0,,108.49405335000003,Family planning,US
2021.0,US,13030,130.0,10,Government,AF,Afghanistan,10.0,,6.084435540000001,Family planning,US
2021.0,US,13030,130.0,10,Government,AO,Angola,10.0,,0.9408299300000001,Family planning,US
2021.0,US,13030,130.0,10,Government,AZ,Azerbaijan,10.0,,0.1,Family planning,US
2021.0,US,13030,130.0,10,Government,BD,Bangladesh,10.0,,7.6998541,Family planning,US
2021.0,US,13030,130.0,10,Government,BF,Burkina Faso,10.0,,2.12828954,Family planning,US
2021.0,US,13030,130.0,10,Government,BI,Burundi,10.0,,3.57659562,Family planning,US
2021.0,US,13030,130.0,10,Government,BJ,Benin,10.0,,0.5273828199999999,Family planning,US
2021.0,US,13030,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,26.973085010000002,Family planning,US
2021.0,US,13030,130.0,10,Government,EG,Egypt,10.0,,4.6544642099999995,Family planning,US
2021.0,US,13030,130.0,10,Government,ET,Ethiopia,10.0,,22.616226379999986,Family planning,US
2021.0,US,13030,130.0,10,Government,GH,Ghana,10.0,,3.4854356800000006,Family planning,US
2021.0,US,13030,130.0,10,Government,GN,Guinea,10.0,,3.6565678399999997,Family planning,US
2021.0,US,13030,130.0,10,Government,GT,Guatemala,10.0,,4.00408963,Family planning,US
2021.0,US,13030,130.0,10,Government,HT,Haiti,10.0,,7.62714038,Family planning,US
2021.0,US,13030,130.0,10,Government,IN,India,10.0,,9.593381759999996,Family planning,US
2021.0,US,13030,130.0,10,Government,JO,Jordan,10.0,,21.360130429999998,Family planning,US
2021.0,US,13030,130.0,10,Government,KE,Kenya,10.0,,7.1843115,Family planning,US
2021.0,US,13030,130.0,10,Government,KG,Kyrgyzstan,10.0,,0.03338663,Family planning,US
2021.0,US,13030,130.0,10,Government,KH,Cambodia,10.0,,0.23549467000000002,Family planning,US
2021.0,US,13030,130.0,10,Government,LR,Liberia,10.0,,5.0922876100000005,Family planning,US
2021.0,US,13030,130.0,10,Government,MG,Madagascar,10.0,,6.15625409,Family planning,US
2021.0,US,13030,130.0,10,Government,ML,Mali,10.0,,0.50103495,Family planning,US
2021.0,US,13030,130.0,10,Government,MW,Malawi,10.0,,6.456048150000001,Family planning,US
2021.0,US,13030,130.0,10,Government,MZ,Mozambique,10.0,,7.161230790000001,Family planning,US
2021.0,US,13030,130.0,10,Government,NE,Niger (the),10.0,,2.02814132,Family planning,US
2021.0,US,13030,130.0,10,Government,NG,Nigeria,10.0,,33.48737681,Family planning,US
2021.0,US,13030,130.0,10,Government,NP,Nepal,10.0,,5.621944269999999,Family planning,US
2021.0,US,13030,130.0,10,Government,PH,Philippines (the),10.0,,14.23424615,Family planning,US
2021.0,US,13030,130.0,10,Government,PK,Pakistan,10.0,,5.472636970000001,Family planning,US
2021.0,US,13030,130.0,10,Government,RW,Rwanda,10.0,,11.042028160000003,Family planning,US
2021.0,US,13030,130.0,10,Government,SL,Sierra Leone,10.0,,0.14113689,Family planning,US
2021.0,US,13030,130.0,10,Government,SN,Senegal,10.0,,5.73188661,Family planning,US
2021.0,US,13030,130.0,10,Government,SS,South Sudan,10.0,,5.12806763,Family planning,US
2021.0,US,13030,130.0,10,Government,TL,Timor-Leste,10.0,,0.10764,Family planning,US
2021.0,US,13030,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,16.53435215,Family planning,US
2021.0,US,13030,130.0,10,Government,UA,Ukraine,10.0,,-0.04850676,Family planning,US
2021.0,US,13030,130.0,10,Government,UG,Uganda,10.0,,19.009532860000004,Family planning,US
2021.0,US,13030,130.0,10,Government,YE,Yemen,10.0,,1.4652325699999997,Family planning,US
2021.0,US,13030,130.0,10,Government,ZM,Zambia,10.0,,8.025920679999999,Family planning,US
2021.0,US,13030,130.0,10,Government,ZW,Zimbabwe,10.0,,1.8142748200000003,Family planning,US
2021.0,World Bank,13020,130.0,40,Multilateral,389,"North & Central America, regional",10.0,,0.28786485000000006,Reproductive health care,World Bank
2021.0,World Bank,13020,130.0,40,Multilateral,AM,Armenia,10.0,,0.09213785000000001,Reproductive health care,World Bank
2021.0,World Bank,13020,130.0,40,Multilateral,BD,Bangladesh,10.0,,11.254736699999999,Reproductive health care,World Bank
2021.0,World Bank,13020,130.0,40,Multilateral,BF,Burkina Faso,10.0,,0.23168423999999999,Reproductive health care,World Bank
2021.0,World Bank,13020,130.0,40,Multilateral,BI,Burundi,10.0,,1.5363493199999998,Reproductive health care,World Bank
2021.0,World Bank,13020,130.0,40,Multilateral,CD,Congo (the Democratic Republic of the),10.0,,0.14573536,Reproductive health care,World Bank
